"poly_id","ObjectID2","year","mean","p25","p75","npix"
"131","131","2022","293.4678778","262.4220886","326.8343201","37"
"132","132","2022","NA","NA","NA","0"
"133","133","2022","NA","NA","NA","0"
"134","134","2022","926.6512655","866.1129456","977.1088867","3"
"135","135","2022","1134.493774","1134.493774","1134.493774","1"
"136","136","2022","849.8482797","805.1992493","868.254303","14"
"137","137","2022","721.4093221","554.6070404","812.22789","30"
"138","138","2022","NA","NA","NA","0"
"139","139","2022","290.6375329","174.9406204","362.8573303","648"
"140","140","2022","507.7780914","407.2786407","602.2841949","34"
"141","141","2022","884.9200684","852.8198547","889.8992767","10"
"142","142","2022","666.6423007","582.002121","717.5270081","22"
"143","143","2022","732.1543462","726.3598785","740.2612","26"
"144","144","2022","211.6158485","127.1819267","267.4512863","462"
"145","145","2022","1063.445862","1058.501678","1068.390045","2"
"146","146","2022","953.4050903","953.4050903","953.4050903","1"
"147","147","2022","NA","NA","NA","0"
"148","148","2022","NA","NA","NA","0"
"149","149","2022","518.6981511","477.909462","541.8779755","64"
"150","150","2022","531.7342857","490.2539978","581.4696655","41"
"151","151","2022","470.7532968","387.3808975","501.5744553","174"
"152","152","2022","NA","NA","NA","0"
"153","153","2022","729.9119534","662.5570068","789.6952515","9"
"154","154","2022","958.7240479","947.4860229","966.7540894","5"
"155","155","2022","569.7349205","518.5507202","610.7956085","702"
"156","156","2022","547.03066","517.2544937","585.1703033","6"
"157","157","2022","836.3126373","814.9332581","855.1582184","4"
"158","158","2022","999.5136719","997.3092957","1001.718048","2"
"159","159","2022","696.0966099","665.8575439","729.6598816","7"
"160","160","2022","776.3586222","764.0324097","792.3240051","3"
"161","161","2022","480.2479553","447.7649994","512.7309113","2"
"162","162","2022","768.4585571","763.3246155","773.5924988","2"
"163","163","2022","661.6887207","661.2724304","662.105011","2"
"164","164","2022","624.9012562","596.5756531","642.0803833","11"
"165","165","2022","632.318992","570.2523193","690.9181519","107"
"166","166","2022","530.4702388","432.803421","589.200592","1283"
"167","167","2022","922.8104102","890.8155518","958.9053955","25"
"168","168","2022","NA","NA","NA","0"
"169","169","2022","1135.230469","1135.230469","1135.230469","1"
"170","170","2022","1037.80127","1037.80127","1037.80127","1"
"171","171","2022","882.4301147","871.351593","893.5086365","2"
"172","172","2022","965.1410828","938.5692596","991.7129059","2"
"174","174","2022","968.5689494","961.6399536","972.3518372","3"
"175","175","2022","NA","NA","NA","0"
"176","176","2022","832.5707174","795.3984375","842.9656372","52"
"177","177","2022","793.7162292","759.4408875","834.8709869","10"
"178","178","2022","871.8339073","828.2819824","872.9614563","19"
"179","179","2022","811.0157267","788.1927795","826.5123596","3"
"180","180","2022","954.8063761","891.5349731","999.8957062","6"
"181","181","2022","NA","NA","NA","0"
"182","182","2022","1118.112289","1081.902939","1164.671448","4"
"184","184","2022","1061.125916","1033.304108","1106.624939","3"
"186","186","2022","937.92092","929.4755859","993.0610962","17"
"189","189","2022","1033.14622","1015.73587","1048.026794","3"
"190","190","2022","919.4405551","889.1115875","940.558075","18"
"191","191","2022","NA","NA","NA","0"
"192","192","2022","NA","NA","NA","0"
"193","193","2022","808.0418701","807.8049316","808.2788086","2"
"194","194","2022","1270.278687","1270.278687","1270.278687","1"
"195","195","2022","940.3846191","897.1061401","925.5903931","5"
"196","196","2022","1125.306793","1087.306854","1164.081787","4"
"197","197","2022","924.9692383","908.0329285","941.9055481","2"
"198","198","2022","803.9076233","795.6309052","812.1843414","2"
"200","200","2022","570.6008324","512.1185913","631.4718018","13"
"203","203","2022","783.1339703","722.4884033","806.8439178","32"
"204","204","2022","1153.949341","1153.949341","1153.949341","1"
"205","205","2022","422.756897","422.756897","422.756897","1"
"206","206","2022","886.0549011","883.7528534","888.3569489","2"
"207","207","2022","865.1280029","845.3677368","881.8669434","5"
"208","208","2022","520.1204693","487.1916809","545.0686035","13"
"209","209","2022","1275.092529","1275.092529","1275.092529","1"
"210","210","2022","812.7276001","781.6412048","843.8139954","2"
"211","211","2022","966.9612427","954.1032104","977.937561","3"
"212","212","2022","824.6936035","824.6936035","824.6936035","1"
"213","213","2022","796.2613254","772.0148315","815.7983398","9"
"214","214","2022","591.1782227","591.1782227","591.1782227","1"
"215","215","2022","665.768328","653.5992126","674.6632996","7"
"216","216","2022","NA","NA","NA","0"
"217","217","2022","902.8242325","779.18573","1078.668518","31"
"218","218","2022","966.8706055","966.8706055","966.8706055","1"
"219","219","2022","NA","NA","NA","0"
"220","220","2022","1040.402222","1040.402222","1040.402222","1"
"221","221","2022","787.635966","764.8317261","820.7762756","3"
"222","222","2022","714.2704683","618.5245361","784.9122925","17"
"223","223","2022","573.2975464","570.6873474","575.9077454","2"
"224","224","2022","1429.099813","1424.127625","1431.957642","3"
"225","225","2022","691.470271","579.2199097","800.4985962","485"
"226","226","2022","1017.264905","943.7651367","1092.80426","39"
"228","228","2022","632.4311367","582.0758514","663.9250336","218"
"229","229","2022","902.3373099","837.1466064","952.2304688","33"
"230","230","2022","1150.345093","1150.345093","1150.345093","1"
"231","231","2022","NA","NA","NA","0"
"232","232","2022","NA","NA","NA","0"
"237","237","2022","579.9445648","529.8996277","614.6147614","4"
"238","238","2022","788.6465454","765.2503357","800.8878479","3"
"239","239","2022","791.8953598","649.3980713","935.5540161","153"
"240","240","2022","563.638855","563.1058655","564.244812","3"
"241","241","2022","581.5551378","519.5207214","647.9776611","115"
"242","242","2022","428.1943301","416.615509","442.9885254","21"
"243","243","2022","467.4864655","459.569725","475.4032059","2"
"244","244","2022","395.6217913","391.0232697","407.812088","7"
"245","245","2022","456.1889756","442.3899994","478.5387192","34"
"247","247","2022","449.7044983","443.9300385","455.4789581","2"
"248","248","2022","454.0348816","454.0348816","454.0348816","1"
"249","249","2022","973.1616353","905.647522","1049.394531","73"
"250","250","2022","928.4009399","896.5675964","954.3748169","51"
"251","251","2022","NA","NA","NA","0"
"252","252","2022","NA","NA","NA","0"
"253","253","2022","NA","NA","NA","0"
"256","256","2022","NA","NA","NA","0"
"257","257","2022","751.078418","743.8671265","768.5632935","5"
"258","258","2022","744.1425597","643.3275146","799.0872192","1621"
"259","259","2022","691.9610898","556.8193054","774.8876343","367"
"260","260","2022","749.2766724","749.2766724","749.2766724","1"
"261","261","2022","431.2334595","431.2334595","431.2334595","1"
"262","262","2022","553.8840576","544.1950684","560.6430054","5"
"263","263","2022","469.0524597","463.1926727","474.9122467","2"
"266","266","2022","816.6719499","763.2609558","856.2828217","22"
"267","267","2022","457.4821472","457.2158051","457.7484894","2"
"268","268","2022","555.28551","476.7407379","623.9363098","27"
"269","269","2022","699.3048669","596.9814301","769.7704315","422"
"270","270","2022","NA","NA","NA","0"
"271","271","2022","NA","NA","NA","0"
"273","273","2022","589.2228394","589.2228394","589.2228394","1"
"274","274","2022","458.3288879","458.3288879","458.3288879","1"
"281","281","2022","1122.026855","1122.026855","1122.026855","1"
"282","282","2022","759.1908165","673.6274109","845.6429901","80"
"285","285","2022","594.8910522","594.8910522","594.8910522","1"
"286","286","2022","995.8365489","891.2948303","1104.603607","60"
"289","289","2022","906.8955282","888.7277374","942.6186523","6"
"290","290","2022","1071.586222","1048.373535","1088.467102","3"
"291","291","2022","NA","NA","NA","0"
"292","292","2022","NA","NA","NA","0"
"293","293","2022","796.2255249","789.6666565","802.7843933","2"
"294","294","2022","1306.155029","1306.155029","1306.155029","1"
"297","297","2022","NA","NA","NA","0"
"298","298","2022","NA","NA","NA","0"
"299","299","2022","1169.325684","1169.325684","1169.325684","1"
"300","300","2022","770.8658569","744.9833374","756.116272","5"
"301","301","2022","NA","NA","NA","0"
"305","305","2022","842.6425171","814.5106964","877.8798981","8"
"308","308","2022","NA","NA","NA","0"
"309","309","2022","902.633038","793.7575684","1020.549744","1269"
"312","312","2022","1158.344718","1026.129242","1303.86145","7"
"313","313","2022","1279.463379","1203.859741","1327.794067","21"
"314","314","2022","NA","NA","NA","0"
"319","319","2022","1200.380005","1200.380005","1200.380005","1"
"320","320","2022","1002.420868","975.9306335","1038.82193","8"
"324","324","2022","1040.518476","985.6390991","1107.904968","7"
"325","325","2022","748.7047485","696.3988647","798.7789612","10"
"326","326","2022","998.9727661","922.9906921","1067.417297","35"
"327","327","2022","1173.818443","1035.108093","1342.094421","174"
"333","333","2022","650.0542864","605.3378754","699.9104767","14"
"334","334","2022","712.0261917","633.6920319","804.4537048","8"
"335","335","2022","747.4871419","718.2355957","769.274292","3"
"336","336","2022","NA","NA","NA","0"
"337","337","2022","634.4417419","632.0341339","636.84935","2"
"338","338","2022","NA","NA","NA","0"
"339","339","2022","760.7322998","760.7322998","760.7322998","1"
"340","340","2022","732.6653035","721.3786621","747.8316345","3"
"341","341","2022","590.6448975","590.586731","590.703064","2"
"342","342","2022","1334.021375","1285.687134","1367.15918","49"
"343","343","2022","1261.731812","1261.731812","1261.731812","1"
"344","344","2022","570.8670741","558.9573364","581.2713318","7"
"345","345","2022","NA","NA","NA","0"
"346","346","2022","1510.304932","1510.304932","1510.304932","1"
"347","347","2022","982.8982544","966.585022","999.2114868","2"
"348","348","2022","1104.347613","973.8609619","1233.368164","17"
"349","349","2022","700.1947021","651.4916382","747.0840149","7"
"350","350","2022","669.5811768","666.4481964","672.7247162","4"
"351","351","2022","851.5879517","851.5879517","851.5879517","1"
"352","352","2022","794.4568341","755.4797363","833.9868164","13"
"353","353","2022","NA","NA","NA","0"
"354","354","2022","NA","NA","NA","0"
"355","355","2022","NA","NA","NA","0"
"356","356","2022","1048.575021","991.7268066","1090.085358","14"
"357","357","2022","724.2595673","685.449646","739.261795","4"
"358","358","2022","NA","NA","NA","0"
"359","359","2022","NA","NA","NA","0"
"360","360","2022","1477.36972","1461.324036","1487.773163","16"
"361","361","2022","1275.739819","1260.27771","1269.260254","5"
"363","363","2022","1302.966553","1301.008179","1304.924927","2"
"364","364","2022","1302.953613","1298.715576","1307.19165","2"
"365","365","2022","1255.675293","1255.675293","1255.675293","1"
"366","366","2022","1187.375723","1138.292633","1257.087311","146"
"368","368","2022","575.878746","519.6645584","666.4218903","4"
"370","370","2022","NA","NA","NA","0"
"371","371","2022","NA","NA","NA","0"
"379","379","2022","NA","NA","NA","0"
"380","380","2022","NA","NA","NA","0"
"381","381","2022","679.1290894","670.8794708","694.5162048","6"
"382","382","2022","677.7311537","665.15802","678.0267334","9"
"383","383","2022","710.1201782","693.3792725","727.6829834","4"
"384","384","2022","1173.318652","1087.2229","1190.098999","5"
"385","385","2022","1053.987041","1019.968536","1108.597229","19"
"386","386","2022","593.0648306","568.8503113","611.4854126","27"
"387","387","2022","838.1410522","813.0452271","859.7227783","4"
"388","388","2022","954.9194462","870.8158569","1049.162842","29"
"389","389","2022","NA","NA","NA","0"
"390","390","2022","784.3546448","766.7308197","801.9784698","2"
"391","391","2022","NA","NA","NA","0"
"393","393","2022","NA","NA","NA","0"
"396","396","2022","NA","NA","NA","0"
"398","398","2022","NA","NA","NA","0"
"399","399","2022","NA","NA","NA","0"
"400","400","2022","NA","NA","NA","0"
"402","402","2022","NA","NA","NA","0"
"403","403","2022","NA","NA","NA","0"
"404","404","2022","1398.773682","1369.624634","1439.880615","21"
"405","405","2022","1451.538319","1427.564087","1475.55127","11"
"406","406","2022","737.3445239","704.7543335","781.0758057","25"
"407","407","2022","762.4069039","718.8331299","798.6976013","7"
"408","408","2022","794.5155792","743.3836975","851.3301849","28"
"409","409","2022","842.8389282","758.9381714","898.2901001","5"
"410","410","2022","1049.041992","989.0342407","1047.778931","5"
"412","412","2022","474.7746277","474.7746277","474.7746277","1"
"414","414","2022","NA","NA","NA","0"
"415","415","2022","532.4227043","428.5228882","601.2261353","137"
"416","416","2022","789.822996","722.1977539","850.1669617","30"
"419","419","2022","NA","NA","NA","0"
"420","420","2022","NA","NA","NA","0"
"421","421","2022","NA","NA","NA","0"
"422","422","2022","NA","NA","NA","0"
"425","425","2022","NA","NA","NA","0"
"426","426","2022","NA","NA","NA","0"
"427","427","2022","NA","NA","NA","0"
"428","428","2022","NA","NA","NA","0"
"429","429","2022","NA","NA","NA","0"
"430","430","2022","NA","NA","NA","0"
"431","431","2022","NA","NA","NA","0"
"432","432","2022","NA","NA","NA","0"
"433","433","2022","NA","NA","NA","0"
"434","434","2022","NA","NA","NA","0"
"435","435","2022","NA","NA","NA","0"
"436","436","2022","NA","NA","NA","0"
"437","437","2022","NA","NA","NA","0"
"438","438","2022","NA","NA","NA","0"
"439","439","2022","NA","NA","NA","0"
"440","440","2022","NA","NA","NA","0"
"441","441","2022","NA","NA","NA","0"
"442","442","2022","NA","NA","NA","0"
"443","443","2022","NA","NA","NA","0"
"444","444","2022","NA","NA","NA","0"
"445","445","2022","NA","NA","NA","0"
"446","446","2022","NA","NA","NA","0"
"447","447","2022","NA","NA","NA","0"
"448","448","2022","981.9779053","965.7186279","995.255188","3"
"449","449","2022","1031.509628","1025.836441","1041.682159","4"
"450","450","2022","NA","NA","NA","0"
"451","451","2022","1020.315491","1020.315491","1020.315491","1"
"452","452","2022","NA","NA","NA","0"
"453","453","2022","NA","NA","NA","0"
"454","454","2022","NA","NA","NA","0"
"455","455","2022","1149.895207","1135.391052","1180.801575","15"
"456","456","2022","NA","NA","NA","0"
"457","457","2022","946.3164673","929.6755981","962.9573364","2"
"458","458","2022","1031.703433","970.9582062","1083.528137","70"
"459","459","2022","978.5183818","943.4264069","966.9150085","12"
"461","461","2022","NA","NA","NA","0"
"2","2","2023","658.3109627","587.0864868","729.0828247","529"
"3","3","2023","474.4473948","383.1614227","546.3283386","99"
"4","4","2023","774.3951658","720.6930542","826.6317139","649"
"5","5","2023","388.2288818","388.2288818","388.2288818","1"
"6","6","2023","433.2410889","433.2410889","433.2410889","1"
"7","7","2023","406.8289824","385.9175415","425.5753784","31"
"8","8","2023","824.6874558","791.9480591","842.4296875","47"
"9","9","2023","1016.273336","999.046051","1040.309631","3"
"10","10","2023","648.4394531","648.4394531","648.4394531","1"
"11","11","2023","296.5242818","283.5095062","306.481369","3"
"12","12","2023","965.7235578","874.4736633","1034.243408","48"
"13","13","2023","700.3188771","568.6288452","788.7110596","137"
"14","14","2023","686.6794209","586.0997314","735.8106689","57"
"16","16","2023","NA","NA","NA","0"
"17","17","2023","864.7981413","806.06604","922.2759094","91"
"18","18","2023","922.0751419","854.8791656","973.9829559","16"
"19","19","2023","NA","NA","NA","0"
"20","20","2023","990.2609689","887.8186493","1063.414063","14"
"21","21","2023","892.3225301","805.3034058","964.6928101","69"
"22","22","2023","455.2329178","447.1074905","471.4269257","4"
"23","23","2023","996.926829","915.0931854","1063.417068","6"
"24","24","2023","468.8340981","456.3376007","472.0774231","11"
"25","25","2023","773.3818587","705.1832275","820.4167786","67"
"27","27","2023","881.1646671","835.3852844","903.0577087","32"
"28","28","2023","708.9623752","610.3462372","785.3204498","18"
"29","29","2023","NA","NA","NA","0"
"30","30","2023","648.0449316","426.5663681","850.1622772","418"
"31","31","2023","809.3920703","771.8025818","831.7806702","75"
"32","32","2023","874.6814575","874.6814575","874.6814575","1"
"33","33","2023","821.8912464","778.3659668","834.1837769","44"
"34","34","2023","829.2270813","792.3223267","856.3362274","30"
"36","36","2023","586.8053589","586.8053589","586.8053589","1"
"37","37","2023","642.1466064","642.1466064","642.1466064","1"
"38","38","2023","623.1632659","550.9321899","683.9089508","58"
"39","39","2023","611.8103638","599.4102936","635.3818817","4"
"40","40","2023","834.0294528","772.4846191","907.7565613","55"
"41","41","2023","NA","NA","NA","0"
"42","42","2023","1092.669067","1060.764404","1123.889954","3"
"43","43","2023","1009.354384","883.5389099","1097.060455","18"
"44","44","2023","1230.070679","1230.070679","1230.070679","1"
"47","47","2023","835.3703369","736.7352142","911.6414032","10"
"48","48","2023","992.8617757","976.7420654","1015.987061","3"
"49","49","2023","NA","NA","NA","0"
"50","50","2023","1056.082197","1019.023499","1148.767334","21"
"51","51","2023","987.9164974","866.4556122","1100.872223","28"
"52","52","2023","1056.022507","1000.405273","1129.67395","49"
"53","53","2023","1379.039714","1355.944153","1416.332336","3"
"54","54","2023","909.8855324","881.0368195","926.3660736","16"
"55","55","2023","911.6893311","899.1277466","920.4381714","3"
"56","56","2023","NA","NA","NA","0"
"57","57","2023","1015.476807","1015.476807","1015.476807","1"
"59","59","2023","536.7892049","504.8387756","577.447998","3"
"60","60","2023","995.8616943","921.7219238","1051.674194","5"
"64","64","2023","965.6533562","888.7719116","1028.566772","17"
"65","65","2023","1188.924072","1127.04306","1243.332428","4"
"66","66","2023","812.7581985","774.3306732","842.0626221","40"
"67","67","2023","561.6766441","484.6278","628.1014252","220"
"68","68","2023","772.0313347","735.9165649","803.7264709","31"
"69","69","2023","566.9926675","529.1082001","594.4475861","22"
"70","70","2023","620.2329976","565.9066162","683.7834473","15"
"73","73","2023","988.2659607","966.5779572","1009.953964","2"
"74","74","2023","1004.291901","1003.560654","1005.023148","2"
"75","75","2023","718.6412354","718.6412354","718.6412354","1"
"76","76","2023","986.4060669","957.4614868","1019.450989","5"
"77","77","2023","711.5567752","690.8768311","734.9718933","39"
"78","78","2023","616.6710205","616.6710205","616.6710205","1"
"79","79","2023","607.2881592","603.9295654","613.8775635","5"
"80","80","2023","627.5327698","622.4268341","634.6491241","10"
"81","81","2023","595.5178162","530.0387573","658.6173096","5"
"82","82","2023","NA","NA","NA","0"
"83","83","2023","610.4082031","592.085495","640.7661438","6"
"88","88","2023","948.2718506","880.2332916","958.1794586","4"
"89","89","2023","764.8697052","716.5063629","802.3509369","16"
"90","90","2023","987.5971476","950.3746338","1026.40126","6"
"91","91","2023","579.9471207","569.0357971","592.1172791","8"
"92","92","2023","1214.788257","1124.862793","1289.845459","5"
"94","94","2023","1035.924377","992.4485626","1087.551727","10"
"95","95","2023","1049.285742","954.1786499","1187.948242","5"
"96","96","2023","920.5392532","869.2911987","971.1038208","8"
"102","102","2023","NA","NA","NA","0"
"103","103","2023","843.333252","834.6387634","852.0277405","2"
"104","104","2023","609.1099548","607.8223419","610.3975677","2"
"105","105","2023","647.0570679","640.7297363","653.3843994","2"
"106","106","2023","606.1524455","602.3968811","612.1774292","3"
"107","107","2023","643.4070028","638.3763428","648.3812561","3"
"108","108","2023","644.2035217","640.4753876","647.9316559","2"
"114","114","2023","1147.513367","1115.973358","1179.053375","2"
"115","115","2023","765.0209351","765.0209351","765.0209351","1"
"116","116","2023","692.982605","692.982605","692.982605","1"
"117","117","2023","NA","NA","NA","0"
"118","118","2023","NA","NA","NA","0"
"119","119","2023","NA","NA","NA","0"
"120","120","2023","NA","NA","NA","0"
"126","126","2023","1354.080811","1323.980103","1384.181519","2"
"127","127","2023","961.4050903","961.4050903","961.4050903","1"
"128","128","2023","623.0412842","591.4424896","656.2727966","10"
"129","129","2023","940.5209351","940.5209351","940.5209351","1"
"130","130","2023","1022.132813","976.3868408","1032.814941","5"
"131","131","2023","439.134792","390.62323","477.2927551","37"
"132","132","2023","NA","NA","NA","0"
"133","133","2023","NA","NA","NA","0"
"134","134","2023","940.460734","900.1496582","973.1139526","3"
"135","135","2023","1186.023682","1186.023682","1186.023682","1"
"136","136","2023","910.656529","868.9031219","925.6396179","14"
"137","137","2023","814.207019","640.8040771","926.4230499","30"
"138","138","2023","NA","NA","NA","0"
"139","139","2023","376.6626799","290.7545929","438.7320786","648"
"140","140","2023","645.1942794","544.0789642","739.4442902","34"
"141","141","2023","946.7544861","919.956131","976.5950775","10"
"142","142","2023","764.8855674","683.9349213","810.421875","22"
"143","143","2023","776.3856835","769.0054779","787.0592041","26"
"144","144","2023","264.0623158","204.824028","305.2854614","462"
"145","145","2023","1276.200989","1267.974091","1284.427887","2"
"146","146","2023","1041.550659","1041.550659","1041.550659","1"
"147","147","2023","NA","NA","NA","0"
"148","148","2023","NA","NA","NA","0"
"149","149","2023","454.4434032","402.3215256","479.4972763","64"
"150","150","2023","489.2636793","409.4287109","574.0437012","41"
"151","151","2023","337.2310451","219.1605301","410.1319656","174"
"152","152","2023","NA","NA","NA","0"
"153","153","2023","844.4346381","789.6412354","902.1554565","9"
"154","154","2023","997.5256104","983.0613403","1014.454956","5"
"155","155","2023","373.6545993","325.0810165","407.1662521","702"
"156","156","2023","500.2701569","494.1229248","504.2334747","6"
"157","157","2023","1052.212494","1032.750946","1072.204407","4"
"158","158","2023","1187.500671","1182.664215","1192.337128","2"
"159","159","2023","812.2930472","787.3540344","830.4503784","7"
"160","160","2023","801.1142578","795.7548523","807.3007813","3"
"161","161","2023","492.2050934","455.7390976","528.6710892","2"
"162","162","2023","853.0430603","840.8647308","865.2213898","2"
"163","163","2023","841.133728","838.5487366","843.7187195","2"
"164","164","2023","664.985518","622.1776428","703.2650452","11"
"165","165","2023","768.5703085","706.1329041","843.5698242","107"
"166","166","2023","542.096542","464.8181763","611.193512","1283"
"167","167","2023","924.0399658","879.8010864","964.7932129","25"
"168","168","2023","NA","NA","NA","0"
"169","169","2023","1203.48291","1203.48291","1203.48291","1"
"170","170","2023","1036.887573","1036.887573","1036.887573","1"
"171","171","2023","933.8475952","919.3478394","948.3473511","2"
"172","172","2023","968.4654236","949.690506","987.2403412","2"
"174","174","2023","1049.276367","1043.265137","1052.519836","3"
"175","175","2023","NA","NA","NA","0"
"176","176","2023","880.0329273","846.4492798","897.5069733","52"
"177","177","2023","915.9131287","887.7494659","951.1472321","10"
"178","178","2023","911.5807078","879.1237793","911.5509033","19"
"179","179","2023","895.8171794","873.5433044","907.285553","3"
"180","180","2023","1012.279521","957.865509","1046.526077","6"
"181","181","2023","NA","NA","NA","0"
"182","182","2023","1118.736938","1081.736328","1149.287903","4"
"184","184","2023","1072.117655","1055.785553","1103.276062","3"
"186","186","2023","937.4450037","897.0134277","994.0131836","17"
"189","189","2023","1028.64624","1011.494385","1041.434357","3"
"190","190","2023","988.7738376","951.1460571","1024.531952","18"
"191","191","2023","NA","NA","NA","0"
"192","192","2023","NA","NA","NA","0"
"193","193","2023","863.466095","862.5257721","864.4064178","2"
"194","194","2023","1247.405518","1247.405518","1247.405518","1"
"195","195","2023","1018.510071","984.612793","1012.736328","5"
"196","196","2023","1305.487335","1276.691803","1324.799255","4"
"197","197","2023","1031.404144","1009.280228","1053.528061","2"
"198","198","2023","852.8807068","845.4611359","860.3002777","2"
"200","200","2023","656.8704857","577.463501","734.3103027","13"
"203","203","2023","862.2614288","782.5377655","883.5454254","32"
"204","204","2023","1189.968994","1189.968994","1189.968994","1"
"205","205","2023","537.0866089","537.0866089","537.0866089","1"
"206","206","2023","959.8747864","953.1888275","966.5607452","2"
"207","207","2023","946.6731323","927.6772461","974.0054321","5"
"208","208","2023","629.3632484","584.5328979","653.7492065","13"
"209","209","2023","1247.846436","1247.846436","1247.846436","1"
"210","210","2023","959.2731934","935.4665527","983.079834","2"
"211","211","2023","812.4115194","809.920929","817.2118835","3"
"212","212","2023","748.7728271","748.7728271","748.7728271","1"
"213","213","2023","736.9023505","704.5239258","758.5518188","9"
"214","214","2023","516.4484253","516.4484253","516.4484253","1"
"215","215","2023","708.3103202","692.4597778","718.2241211","7"
"216","216","2023","NA","NA","NA","0"
"217","217","2023","853.0454446","710.611084","1043.672058","31"
"218","218","2023","1024.832764","1024.832764","1024.832764","1"
"219","219","2023","NA","NA","NA","0"
"220","220","2023","1068.355835","1068.355835","1068.355835","1"
"221","221","2023","836.4210205","813.7359924","871.5692139","3"
"222","222","2023","716.0896786","659.3897095","769.7166748","17"
"223","223","2023","625.0520325","616.6190948","633.4849701","2"
"224","224","2023","1546.571045","1532.889099","1556.183044","3"
"225","225","2023","473.4577084","412.5213013","527.1122437","485"
"226","226","2023","1226.762755","1172.666016","1309.758301","39"
"228","228","2023","650.188495","545.7904358","752.6311493","218"
"229","229","2023","1051.819865","996.8498535","1093.949585","33"
"230","230","2023","1181.596313","1181.596313","1181.596313","1"
"231","231","2023","NA","NA","NA","0"
"232","232","2023","NA","NA","NA","0"
"237","237","2023","571.914917","518.7383728","607.7339478","4"
"238","238","2023","814.4495646","783.8930664","831.3117981","3"
"239","239","2023","966.1326087","849.7365723","1066.503052","153"
"240","240","2023","602.3122762","599.2279663","604.9369202","3"
"241","241","2023","659.410869","602.2270813","716.9911194","115"
"242","242","2023","506.6075294","476.1372681","528.7903442","21"
"243","243","2023","556.3969727","551.2090149","561.5849304","2"
"244","244","2023","469.1518293","462.9252625","481.7167664","7"
"245","245","2023","547.7411149","528.6786499","573.6541748","34"
"247","247","2023","520.5244446","514.4312286","526.6176605","2"
"248","248","2023","564.9801636","564.9801636","564.9801636","1"
"249","249","2023","1002.339765","950.7426758","1031.004517","73"
"250","250","2023","1102.774671","1068.518738","1134.706726","51"
"251","251","2023","NA","NA","NA","0"
"252","252","2023","NA","NA","NA","0"
"253","253","2023","NA","NA","NA","0"
"256","256","2023","NA","NA","NA","0"
"257","257","2023","565.5189819","566.2310181","573.9794922","5"
"258","258","2023","666.0372013","568.5073853","772.0967407","1621"
"259","259","2023","739.448345","554.9777222","862.2980957","367"
"260","260","2023","763.8460083","763.8460083","763.8460083","1"
"261","261","2023","544.9802856","544.9802856","544.9802856","1"
"262","262","2023","662.1336914","654.6964111","675.3942261","5"
"263","263","2023","569.5818787","564.2664948","574.8972626","2"
"266","266","2023","896.4949285","837.7949982","944.4075317","22"
"267","267","2023","517.776062","515.4803772","520.0717468","2"
"268","268","2023","668.3962312","590.5212402","730.3442688","27"
"269","269","2023","735.249322","636.9521179","824.7621307","422"
"270","270","2023","NA","NA","NA","0"
"271","271","2023","NA","NA","NA","0"
"273","273","2023","389.6716003","389.6716003","389.6716003","1"
"274","274","2023","496.2852173","496.2852173","496.2852173","1"
"281","281","2023","1154.865723","1154.865723","1154.865723","1"
"282","282","2023","858.1571388","758.35112","963.8059692","80"
"285","285","2023","710.4891968","710.4891968","710.4891968","1"
"286","286","2023","1064.004871","1021.188599","1126.903442","60"
"289","289","2023","961.4786174","949.2428131","994.2839966","6"
"290","290","2023","1229.877075","1202.773254","1254.622498","3"
"291","291","2023","NA","NA","NA","0"
"292","292","2023","NA","NA","NA","0"
"293","293","2023","901.731842","895.9808502","907.4828339","2"
"294","294","2023","1606.595703","1606.595703","1606.595703","1"
"297","297","2023","NA","NA","NA","0"
"298","298","2023","NA","NA","NA","0"
"299","299","2023","1321.173218","1321.173218","1321.173218","1"
"300","300","2023","739.9735962","707.6865845","774.350708","5"
"301","301","2023","NA","NA","NA","0"
"305","305","2023","594.2167892","546.1492767","652.0118866","8"
"308","308","2023","NA","NA","NA","0"
"309","309","2023","1029.318197","904.3458252","1144.471436","1269"
"312","312","2023","1285.187849","1167.541199","1430.964111","7"
"313","313","2023","1409.986392","1371.001465","1465.672852","21"
"314","314","2023","NA","NA","NA","0"
"319","319","2023","1381.563843","1381.563843","1381.563843","1"
"320","320","2023","1071.162598","1042.957413","1106.627991","8"
"324","324","2023","1110.494812","1064.95166","1168.989014","7"
"325","325","2023","865.5515381","799.7625275","911.9256592","10"
"326","326","2023","1106.664645","1019.362335","1188.921387","35"
"327","327","2023","1216.989249","983.6191406","1469.046722","174"
"333","333","2023","688.0397753","661.4601288","743.7274017","14"
"334","334","2023","862.8820419","800.6166687","957.2061615","8"
"335","335","2023","844.9771932","810.7084045","871.9439087","3"
"336","336","2023","NA","NA","NA","0"
"337","337","2023","773.5733948","763.0264435","784.1203461","2"
"338","338","2023","NA","NA","NA","0"
"339","339","2023","867.5527954","867.5527954","867.5527954","1"
"340","340","2023","867.9295451","854.5762634","886.8096008","3"
"341","341","2023","684.0351868","679.9039764","688.1663971","2"
"342","342","2023","1519.428342","1468.397705","1570.418579","49"
"343","343","2023","1403.735718","1403.735718","1403.735718","1"
"344","344","2023","726.7245135","707.5913086","742.5682678","7"
"345","345","2023","NA","NA","NA","0"
"346","346","2023","1543.007813","1543.007813","1543.007813","1"
